Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
DFDV,2025-06-11,42,2025-06-12,2025-06-13,23.41,31.236,984.2032199999999,1310.6000880000001,326.39686800000027,33.163564329732665,1,trailing_stop,False
SAN,2025-05-15,109,2025-05-16,2025-06-16,7.609,8.21772,830.2103809999999,894.83574852,64.62536752000017,7.784215784215798,31,take_profit,False
DFDV,2025-06-13,39,2025-06-16,2025-06-17,27.83,31.6255,1086.4553699999997,1232.1611054999998,145.70573550000017,13.411110987467456,1,trailing_stop,False
OKLO,2025-06-16,16,2025-06-17,2025-06-18,68.26,65.93,1093.25216,1053.8251200000002,-39.427039999999806,-3.6063994604867533,1,trailing_stop,False
DFDV,2025-06-17,36,2025-06-18,2025-06-20,30.2,30.950999999999997,1088.2872,1113.121764,24.834564,2.281986225694843,2,trailing_stop,False
ASST,2025-06-18,10,2025-06-20,2025-06-23,100.0,100.50999999999999,1000.9999999999999,1004.0948999999999,3.0949000000000524,0.30918081918083207,3,trailing_stop,False
DFDV,2025-06-20,47,2025-06-23,2025-06-24,23.8,25.820999999999998,1119.7186,1212.373413,92.6548130000001,8.274830211805018,1,trailing_stop,False
ASST,2025-06-23,11,2025-06-24,2025-06-25,95.4,95.0,1050.4494,1043.955,-6.4944000000000415,-0.618249674853455,1,trailing_stop,False
PRCH,2025-06-24,106,2025-06-25,2025-06-26,11.0,10.620049999999999,1167.166,1124.5995746999997,-42.56642530000022,-3.6469898283534863,1,trailing_stop,False
ASST,2025-06-26,14,2025-06-27,2025-06-30,80.2,78.85,1123.9227999999998,1102.7960999999998,-21.126700000000028,-1.8797287500529447,3,trailing_stop,False
NRG,2025-06-25,7,2025-06-26,2025-07-01,156.41,158.81149999999997,1095.9648699999998,1110.5688194999998,14.603949499999999,1.3325198553125084,5,trailing_stop,False
DFDV,2025-06-30,56,2025-07-01,2025-07-02,20.23,21.185,1134.01288,1185.17364,51.16075999999998,4.511479622700576,1,trailing_stop,False
DFDV,2025-07-02,56,2025-07-03,2025-07-07,21.0,23.4555,1177.176,1312.194492,135.01849200000015,11.469694591123169,4,trailing_stop,False
PRCH,2025-07-01,95,2025-07-02,2025-07-08,12.07,12.2455,1147.79665,1162.1591775,14.362527499999942,1.251312895886203,6,trailing_stop,False
TRON,2025-07-07,148,2025-07-08,2025-07-09,8.3,7.9799999999999995,1229.6284,1179.85896,-49.76944000000003,-4.047518746313927,1,trailing_stop,False
PRCH,2025-07-08,90,2025-07-09,2025-07-11,12.61,12.910499999999999,1136.0348999999997,1160.7830549999999,24.748155000000224,2.178467844605847,2,trailing_stop,False
TRON,2025-07-09,178,2025-07-10,2025-07-11,6.87,6.84,1224.08286,1216.30248,-7.780379999999923,-0.6356089325521563,1,trailing_stop,False
