Column,Signal Timestamp,Size,Entry Timestamp,Exit Timestamp,Avg Entry Price,Avg Exit Price,entry_cost,proceeds,PnL,Return [%],Duration,Exit Reason,Day Trade
CELC,2025-09-05,1277,2025-09-08,2025-09-09,55.78,60.2424,71302.29105999999,76852.6152552,5550.32419520001,7.784215784215798,1,take_profit,False
FLY,2025-09-05,1714,2025-09-08,2025-09-09,42.55,42.512499999999996,73003.6307,72793.55857499999,-210.07212500000605,-0.2877557225383409,1,trailing_stop,False
ABVX,2025-09-05,795,2025-09-08,2025-09-10,89.42,86.735,71159.98889999998,68885.370675,-2274.618224999984,-3.1964847945612607,2,trailing_stop,False
CELC,2025-09-09,1180,2025-09-10,2025-09-11,60.52,58.083,71485.01359999999,68469.40206000001,-3015.6115399999835,-4.218522719844575,1,trailing_stop,False
NKTR,2025-09-09,1450,2025-09-10,2025-09-11,48.5,48.002644999999994,70395.325,69534.23141474999,-861.0935852500115,-1.2232255270502868,1,trailing_stop,False
ABVX,2025-09-10,815,2025-09-11,2025-09-12,86.88,82.53599999999999,70878.0072,67199.57316,-3678.434039999993,-5.189810189810185,1,trailing_stop,False
CELC,2025-09-11,1229,2025-09-12,2025-09-15,57.33,54.7865,70529.02856999998,67265.2758915,-3263.752678499979,-4.627531024705256,3,trailing_stop,False
ABVX,2025-09-12,853,2025-09-15,2025-09-16,82.19,82.384,70178.17806999998,70203.278448,25.100378000017372,0.03576664240980687,1,trailing_stop,False
NKTR,2025-09-11,1458,2025-09-12,2025-09-17,47.89,50.1125,69893.44361999999,72990.960975,3097.5173550000036,4.431770985331229,5,trailing_stop,False
ZEPP,2025-09-15,1446,2025-09-16,2025-09-17,48.48,46.074999999999996,70172.18208,66557.82555,-3614.3565300000046,-5.150697075202038,1,trailing_stop,False
ABVX,2025-09-16,852,2025-09-17,2025-09-18,82.64,80.18,70479.68927999999,68245.04664,-2234.642639999991,-3.170619312923273,1,trailing_stop,False
ZEPP,2025-09-17,1489,2025-09-18,2025-09-19,46.94,47.07972,69963.55365999999,70031.60137692,68.04771692001668,0.09726166462427077,1,trailing_stop,False
CELC,2025-09-17,1277,2025-09-18,2025-09-19,54.6,53.171499999999995,69793.9242,67832.10549449999,-1961.8187055000017,-2.8108731927413255,1,trailing_stop,False
ZEPP,2025-09-19,1457,2025-09-22,2025-09-23,47.1,48.9725,68693.32469999998,71281.5795675,2588.2548675000144,3.7678404398149734,1,trailing_stop,False
CELC,2025-09-19,1300,2025-09-22,2025-09-24,53.69,52.022,69866.79699999999,67560.9714,-2305.8255999999965,-3.300316744161036,2,trailing_stop,False
ORBS,2025-09-23,5211,2025-09-24,2025-09-25,13.29,13.879499999999998,69323.44419,72253.74842549999,2930.3042354999925,4.227003245061933,1,trailing_stop,False
CELC,2025-09-24,1267,2025-09-25,2025-09-26,53.0,50.59225,67218.151,64036.280369249995,-3181.8706307500033,-4.733647955817776,1,trailing_stop,False
ORBS,2025-09-25,5876,2025-09-26,2025-09-29,11.7,11.494715,68817.94919999999,67475.40239465999,-1342.5468053399964,-1.9508672097133584,3,trailing_stop,False
MEDP,2025-08-29,148,2025-09-02,2025-09-30,474.41,512.3628000000001,70282.89268,75753.86470560002,5470.972025600015,7.784215784215798,28,take_profit,False
CELC,2025-09-26,1338,2025-09-29,2025-09-30,51.07,50.12199999999999,68399.99166,66996.17276399999,-1403.8188960000116,-2.0523670572623165,1,trailing_stop,False
ORBS,2025-09-29,6261,2025-09-30,2025-10-01,11.0,10.45,68939.871,65362.022549999994,-3577.848450000005,-5.189810189810196,1,trailing_stop,False
SOGP,2025-09-30,3808,2025-10-01,2025-10-02,17.05,18.8955,64991.32639999999,71882.109936,6890.783536000003,10.602620253646645,1,trailing_stop,False
